Season,Gender,WTeamID,LTeamID,SeedA,SeedB,SeedDiff,W_WinLoss,W_PPG,W_PtsAllowed,W_Margin,L_WinLoss,L_PPG,L_PtsAllowed,L_Margin,Diff_WinLoss,Diff_Margin,Diff_PPG,Diff_PtsAllowed
2015,M,1323,1139,3,6,3,0.8529411764705882,78.82352941176471,65.6470588235294,13.176470588235304,0.6875,69.5625,61.1875,8.375,0.1654411764705882,4.801470588235304,9.26102941176471,4.459558823529406
2015,M,1417,1412,11,14,3,0.6060606060606061,72.0,68.03030303030303,3.969696969696969,0.5454545454545454,68.0909090909091,67.27272727272727,0.8181818181818272,0.06060606060606066,3.1515151515151416,3.9090909090909065,0.7575757575757649
2015,M,1428,1207,5,4,-1,0.7419354838709677,71.6774193548387,57.193548387096776,14.483870967741929,0.6774193548387096,70.70967741935483,64.64516129032258,6.064516129032256,0.06451612903225812,8.419354838709673,0.9677419354838719,-7.451612903225801
2015,M,1462,1209,6,14,8,0.6176470588235294,73.55882352941177,67.6470588235294,5.911764705882362,0.71875,70.625,62.4375,8.1875,-0.10110294117647056,-2.275735294117638,2.933823529411768,5.209558823529406
2015,M,1181,1361,1,8,7,0.8787878787878788,80.60606060606061,65.57575757575758,15.030303030303031,0.7575757575757576,61.484848484848484,53.24242424242424,8.242424242424242,0.12121212121212122,6.787878787878789,19.121212121212125,12.333333333333336
2015,M,1211,1234,2,7,5,0.9393939393939394,78.21212121212122,61.09090909090909,17.121212121212125,0.65625,69.40625,61.875,7.53125,0.28314393939393945,9.589962121212125,8.805871212121218,-0.7840909090909065
2015,M,1257,1320,4,5,1,0.75,69.21875,59.53125,9.6875,0.9090909090909091,65.36363636363636,54.303030303030305,11.060606060606055,-0.15909090909090906,-1.3731060606060552,3.8551136363636402,5.2282196969696955
2015,M,1277,1438,7,2,-5,0.6764705882352942,71.88235294117646,63.411764705882355,8.470588235294109,0.90625,65.34375,50.75,14.59375,-0.22977941176470584,-6.123161764705891,6.538602941176464,12.661764705882355
2015,M,1328,1173,3,11,8,0.6875,71.9375,62.75,9.1875,0.7575757575757576,68.21212121212122,60.90909090909091,7.303030303030312,-0.07007575757575757,1.8844696969696884,3.725378787878782,1.8409090909090935
2015,M,1452,1268,5,4,-1,0.71875,73.9375,66.84375,7.09375,0.8181818181818182,69.48484848484848,63.24242424242424,6.242424242424242,-0.09943181818181823,0.8513257575757578,4.452651515151516,3.601325757575758
2015,M,1455,1242,7,2,-5,0.8709677419354839,68.58064516129032,55.774193548387096,12.806451612903224,0.7647058823529411,71.20588235294117,64.67647058823529,6.529411764705884,0.10626185958254275,6.27703984819734,-2.6252371916508537,-8.902277039848194
2015,M,1458,1332,1,8,7,0.9117647058823529,71.88235294117646,56.11764705882353,15.764705882352935,0.7272727272727273,75.0,70.96969696969697,4.030303030303031,0.18449197860962563,11.734402852049904,-3.117647058823536,-14.85204991087344
2015,M,1112,1462,2,6,4,0.9117647058823529,76.44117647058823,58.61764705882353,17.823529411764703,0.6176470588235294,73.55882352941177,67.6470588235294,5.911764705882362,0.2941176470588235,11.91176470588234,2.882352941176464,-9.029411764705877
2015,M,1246,1452,1,5,4,1.0,74.91176470588235,53.970588235294116,20.941176470588232,0.71875,73.9375,66.84375,7.09375,0.28125,13.847426470588232,0.9742647058823479,-12.873161764705884
2015,M,1323,1455,3,7,4,0.8529411764705882,78.82352941176471,65.6470588235294,13.176470588235304,0.8709677419354839,68.58064516129032,55.774193548387096,12.806451612903224,-0.018026565464895672,0.37001897533207995,10.24288425047439,9.87286527514231
2015,M,1458,1314,1,4,3,0.9117647058823529,71.88235294117646,56.11764705882353,15.764705882352935,0.6857142857142857,77.91428571428571,68.4,9.514285714285705,0.2260504201680672,6.2504201680672296,-6.031932773109247,-12.282352941176477
2015,M,1181,1428,1,5,4,0.8787878787878788,80.60606060606061,65.57575757575758,15.030303030303031,0.7419354838709677,71.6774193548387,57.193548387096776,14.483870967741929,0.13685239491691104,0.5464320625611023,8.928641251221904,8.382209188660802
2015,M,1211,1417,2,11,9,0.9393939393939394,78.21212121212122,61.09090909090909,17.121212121212125,0.6060606060606061,72.0,68.03030303030303,3.969696969696969,0.33333333333333337,13.151515151515156,6.212121212121218,-6.939393939393938
2015,M,1257,1301,4,8,4,0.75,69.21875,59.53125,9.6875,0.6060606060606061,70.39393939393939,65.42424242424242,4.969696969696969,0.14393939393939392,4.717803030303031,-1.175189393939391,-5.892992424242422
2015,M,1277,1328,7,3,-4,0.6764705882352942,71.88235294117646,63.411764705882355,8.470588235294109,0.6875,71.9375,62.75,9.1875,-0.011029411764705843,-0.7169117647058911,-0.0551470588235361,0.661764705882355
2015,M,1246,1323,1,3,2,1.0,74.91176470588235,53.970588235294116,20.941176470588232,0.8529411764705882,78.82352941176471,65.6470588235294,13.176470588235304,0.1470588235294118,7.764705882352928,-3.911764705882362,-11.67647058823529
2015,M,1458,1112,1,2,1,0.9117647058823529,71.88235294117646,56.11764705882353,15.764705882352935,0.9117647058823529,76.44117647058823,58.61764705882353,17.823529411764703,0.0,-2.058823529411768,-4.558823529411768,-2.5
2015,M,1181,1211,1,2,1,0.8787878787878788,80.60606060606061,65.57575757575758,15.030303030303031,0.9393939393939394,78.21212121212122,61.09090909090909,17.121212121212125,-0.06060606060606066,-2.0909090909090935,2.393939393939391,4.484848484848484
2015,M,1277,1257,7,4,-3,0.6764705882352942,71.88235294117646,63.411764705882355,8.470588235294109,0.75,69.21875,59.53125,9.6875,-0.07352941176470584,-1.2169117647058911,2.663602941176464,3.880514705882355
2015,M,1181,1277,1,7,6,0.8787878787878788,80.60606060606061,65.57575757575758,15.030303030303031,0.6764705882352942,71.88235294117646,63.411764705882355,8.470588235294109,0.20231729055258463,6.559714795008922,8.723707664884145,2.163992869875223
2015,M,1458,1246,1,1,0,0.9117647058823529,71.88235294117646,56.11764705882353,15.764705882352935,1.0,74.91176470588235,53.970588235294116,20.941176470588232,-0.08823529411764708,-5.176470588235297,-3.029411764705884,2.147058823529413
2015,M,1181,1458,1,1,0,0.8787878787878788,80.60606060606061,65.57575757575758,15.030303030303031,0.9117647058823529,71.88235294117646,56.11764705882353,15.764705882352935,-0.03297682709447414,-0.7344028520499037,8.723707664884145,9.458110516934049
2016,M,1195,1192,16,16,0,0.5517241379310345,75.58620689655173,72.86206896551724,2.724137931034491,0.5483870967741935,76.83870967741936,78.51612903225806,-1.6774193548387046,0.0033370411568409697,4.401557285873196,-1.25250278086763,-5.654060066740826
2016,M,1455,1435,11,11,0,0.7419354838709677,73.12903225806451,59.41935483870968,13.709677419354833,0.59375,76.75,67.34375,9.40625,0.14818548387096775,4.303427419354833,-3.6209677419354875,-7.92439516129032
2016,M,1221,1380,16,16,0,0.42424242424242425,65.33333333333333,69.66666666666667,-4.333333333333343,0.6129032258064516,71.2258064516129,69.35483870967742,1.8709677419354733,-0.18866080156402737,-6.204301075268816,-5.892473118279568,0.3118279569892479
2016,M,1276,1409,11,11,0,0.6363636363636364,74.42424242424242,68.18181818181819,6.242424242424235,0.6451612903225806,74.0,69.6774193548387,4.322580645161295,-0.008797653958944274,1.9198435972629397,0.4242424242424221,-1.4956011730205176
2016,M,1114,1345,12,5,-7,0.8709677419354839,70.0,60.064516129032256,9.935483870967744,0.7647058823529411,77.73529411764706,64.58823529411765,13.147058823529406,0.10626185958254275,-3.211574952561662,-7.735294117647058,-4.523719165085396
2016,M,1139,1403,9,8,-1,0.6774193548387096,80.58064516129032,71.16129032258064,9.41935483870968,0.6129032258064516,72.38709677419355,69.83870967741936,2.548387096774192,0.06451612903225801,6.8709677419354875,8.193548387096769,1.3225806451612812
2016,M,1163,1160,9,8,-1,0.7058823529411765,73.41176470588235,63.088235294117645,10.323529411764703,0.65625,75.4375,70.6875,4.75,0.049632352941176516,5.573529411764703,-2.025735294117652,-7.599264705882355
2016,M,1181,1423,4,13,9,0.696969696969697,81.45454545454545,72.06060606060606,9.393939393939391,0.7666666666666667,78.06666666666666,71.7,6.36666666666666,-0.0696969696969697,3.027272727272731,3.3878787878787904,0.3606060606060595
2016,M,1211,1371,11,6,-5,0.78125,79.5,66.75,12.75,0.7575757575757576,74.84848484848484,67.78787878787878,7.060606060606062,0.02367424242424243,5.689393939393938,4.651515151515156,-1.0378787878787818
2016,M,1231,1151,5,12,7,0.78125,82.28125,68.90625,13.375,0.84375,74.78125,67.09375,7.6875,-0.0625,5.6875,7.5,1.8125
2016,M,1235,1233,4,13,9,0.65625,81.84375,74.96875,6.875,0.6875,79.59375,73.65625,5.9375,-0.03125,0.9375,2.25,1.3125
2016,M,1242,1122,1,16,15,0.8787878787878788,80.3030303030303,67.60606060606061,12.696969696969688,0.48484848484848486,74.72727272727273,77.0909090909091,-2.3636363636363598,0.3939393939393939,15.060606060606048,5.575757575757564,-9.484848484848484
2016,M,1246,1392,4,13,9,0.7647058823529411,79.67647058823529,68.26470588235294,11.411764705882348,0.8,75.46666666666667,65.2,10.266666666666666,-0.03529411764705892,1.1450980392156822,4.209803921568621,3.064705882352939
2016,M,1274,1138,3,14,11,0.78125,75.625,66.8125,8.8125,0.5757575757575758,76.60606060606061,75.93939393939394,0.6666666666666714,0.2054924242424242,8.145833333333329,-0.9810606060606091,-9.126893939393938
2016,M,1314,1195,1,16,15,0.8235294117647058,82.26470588235294,69.55882352941177,12.705882352941174,0.5517241379310345,75.58620689655173,72.86206896551724,2.724137931034491,0.27180527383367137,9.981744421906683,6.6784989858012125,-3.3032454361054704
2016,M,1344,1425,9,8,-1,0.696969696969697,73.96969696969697,69.72727272727273,4.242424242424235,0.6363636363636364,80.84848484848484,74.75757575757575,6.0909090909090935,0.06060606060606066,-1.8484848484848584,-6.878787878787875,-5.030303030303017
2016,M,1428,1201,3,14,11,0.7575757575757576,76.48484848484848,69.0,7.484848484848484,0.71875,74.625,71.15625,3.46875,0.03882575757575757,4.016098484848484,1.8598484848484844,-2.15625
2016,M,1438,1214,1,16,15,0.7878787878787878,70.36363636363636,59.666666666666664,10.696969696969695,0.6666666666666666,74.96666666666667,74.06666666666666,0.9000000000000057,0.12121212121212122,9.79696969696969,-4.603030303030309,-14.399999999999999
2016,M,1455,1112,11,6,-5,0.7419354838709677,73.12903225806451,59.41935483870968,13.709677419354833,0.7575757575757576,81.21212121212122,69.0,12.212121212121218,-0.01564027370478982,1.4975562072336146,-8.083088954056706,-9.58064516129032
2016,M,1463,1124,12,5,-7,0.7777777777777778,74.48148148148148,63.51851851851852,10.962962962962962,0.65625,76.3125,69.625,6.6875,0.12152777777777779,4.275462962962962,-1.831018518518519,-6.106481481481481
2016,M,1218,1143,13,4,-9,0.8333333333333334,77.13333333333334,66.33333333333333,10.800000000000011,0.696969696969697,75.12121212121212,67.03030303030303,8.090909090909093,0.13636363636363635,2.709090909090918,2.0121212121212153,-0.6969696969697026
2016,M,1234,1396,7,10,3,0.6774193548387096,78.09677419354838,68.70967741935483,9.387096774193552,0.65625,68.65625,67.4375,1.21875,0.02116935483870963,8.168346774193552,9.440524193548384,1.2721774193548328
2016,M,1268,1355,5,12,7,0.75,75.53125,66.40625,9.125,0.7741935483870968,75.80645161290323,68.7741935483871,7.032258064516128,-0.024193548387096753,2.092741935483872,-0.2752016129032313,-2.367943548387103
2016,M,1292,1277,15,2,-13,0.7096774193548387,72.3225806451613,68.2258064516129,4.096774193548399,0.8529411764705882,79.76470588235294,63.38235294117647,16.38235294117647,-0.14326375711574946,-12.285578747628072,-7.442125237191647,4.843453510436426
2016,M,1320,1400,11,6,-5,0.6363636363636364,67.54545454545455,62.90909090909091,4.63636363636364,0.625,71.34375,68.0625,3.28125,0.011363636363636354,1.3551136363636402,-3.7982954545454533,-5.1534090909090935
2016,M,1323,1276,6,11,5,0.65625,75.71875,70.59375,5.125,0.6363636363636364,74.42424242424242,68.18181818181819,6.242424242424235,0.019886363636363646,-1.117424242424235,1.294507575757578,2.411931818181813
2016,M,1328,1167,2,15,13,0.78125,80.40625,70.4375,9.96875,0.7241379310344828,71.75862068965517,63.275862068965516,8.482758620689658,0.05711206896551724,1.4859913793103416,8.647629310344826,7.161637931034484
2016,M,1332,1221,1,16,15,0.8181818181818182,78.54545454545455,69.39393939393939,9.151515151515156,0.42424242424242425,65.33333333333333,69.66666666666667,-4.333333333333343,0.393939393939394,13.484848484848499,13.212121212121218,-0.2727272727272805
2016,M,1372,1452,14,3,-11,0.8214285714285714,79.53571428571429,64.25,15.285714285714292,0.7647058823529411,79.20588235294117,66.61764705882354,12.588235294117638,0.05672268907563027,2.697478991596654,0.32983193277311784,-2.367647058823536
2016,M,1386,1153,8,9,1,0.7941176470588235,77.58823529411765,69.91176470588235,7.676470588235304,0.6875,73.1875,62.875,10.3125,0.10661764705882348,-2.636029411764696,4.400735294117652,7.036764705882348
2016,M,1393,1173,10,7,-3,0.59375,70.21875,65.71875,4.5,0.78125,73.1875,65.8125,7.375,-0.1875,-2.875,-2.96875,-0.09375
2016,M,1401,1453,3,14,11,0.7647058823529411,75.91176470588235,65.52941176470588,10.382352941176464,0.6363636363636364,83.21212121212122,80.51515151515152,2.6969696969697026,0.12834224598930477,7.685383244206761,-7.30035650623887,-14.985739750445632
2016,M,1433,1333,10,7,-3,0.7058823529411765,77.20588235294117,67.29411764705883,9.911764705882348,0.6,72.0,70.56666666666666,1.4333333333333371,0.10588235294117654,8.47843137254901,5.205882352941174,-3.272549019607837
2016,M,1437,1421,2,15,13,0.8529411764705882,76.97058823529412,63.705882352941174,13.264705882352942,0.6451612903225806,74.48387096774194,69.03225806451613,5.451612903225808,0.20777988614800758,7.813092979127134,2.48671726755218,-5.326375711574954
2016,M,1458,1338,7,10,3,0.625,68.875,64.5625,4.3125,0.6451612903225806,75.7741935483871,68.70967741935483,7.06451612903227,-0.020161290322580627,-2.7520161290322704,-6.899193548387103,-4.147177419354833
2016,M,1462,1451,2,15,13,0.84375,81.34375,71.03125,10.3125,0.7419354838709677,74.51612903225806,68.45161290322581,6.064516129032256,0.10181451612903225,4.247983870967744,6.827620967741936,2.579637096774192
2016,M,1181,1463,4,12,8,0.696969696969697,81.45454545454545,72.06060606060606,9.393939393939391,0.7777777777777778,74.48148148148148,63.51851851851852,10.962962962962962,-0.08080808080808077,-1.569023569023571,6.973063973063972,8.542087542087543
2016,M,1211,1428,11,3,-8,0.78125,79.5,66.75,12.75,0.7575757575757576,76.48484848484848,69.0,7.484848484848484,0.02367424242424243,5.265151515151516,3.0151515151515156,-2.25
2016,M,1231,1246,5,4,-1,0.78125,82.28125,68.90625,13.375,0.7647058823529411,79.67647058823529,68.26470588235294,11.411764705882348,0.016544117647058876,1.963235294117652,2.60477941176471,0.641544117647058
2016,M,1235,1114,4,12,8,0.65625,81.84375,74.96875,6.875,0.8709677419354839,70.0,60.064516129032256,9.935483870967744,-0.21471774193548387,-3.0604838709677438,11.84375,14.904233870967744
2016,M,1242,1163,1,9,8,0.8787878787878788,80.3030303030303,67.60606060606061,12.696969696969688,0.7058823529411765,73.41176470588235,63.088235294117645,10.323529411764703,0.17290552584670227,2.3734402852049854,6.8912655971479495,4.517825311942964
2016,M,1274,1455,3,11,8,0.78125,75.625,66.8125,8.8125,0.7419354838709677,73.12903225806451,59.41935483870968,13.709677419354833,0.03931451612903225,-4.897177419354833,2.4959677419354875,7.39314516129032
2016,M,1314,1344,1,9,8,0.8235294117647058,82.26470588235294,69.55882352941177,12.705882352941174,0.696969696969697,73.96969696969697,69.72727272727273,4.242424242424235,0.12655971479500883,8.463458110516939,8.295008912655973,-0.16844919786096568
2016,M,1438,1139,1,9,8,0.7878787878787878,70.36363636363636,59.666666666666664,10.696969696969695,0.6774193548387096,80.58064516129032,71.16129032258064,9.41935483870968,0.11045943304007821,1.2776148582600158,-10.21700879765396,-11.494623655913976
2016,M,1268,1218,5,13,8,0.75,75.53125,66.40625,9.125,0.8333333333333334,77.13333333333334,66.33333333333333,10.800000000000011,-0.08333333333333337,-1.6750000000000114,-1.60208333333334,0.0729166666666714
2016,M,1323,1372,6,14,8,0.65625,75.71875,70.59375,5.125,0.8214285714285714,79.53571428571429,64.25,15.285714285714292,-0.1651785714285714,-10.160714285714292,-3.816964285714292,6.34375
2016,M,1328,1433,2,10,8,0.78125,80.40625,70.4375,9.96875,0.7058823529411765,77.20588235294117,67.29411764705883,9.911764705882348,0.07536764705882348,0.056985294117652074,3.200367647058826,3.143382352941174
2016,M,1332,1386,1,8,7,0.8181818181818182,78.54545454545455,69.39393939393939,9.151515151515156,0.7941176470588235,77.58823529411765,69.91176470588235,7.676470588235304,0.02406417112299475,1.4750445632798517,0.9572192513368947,-0.517825311942957
2016,M,1393,1292,10,15,5,0.59375,70.21875,65.71875,4.5,0.7096774193548387,72.3225806451613,68.2258064516129,4.096774193548399,-0.11592741935483875,0.40322580645160144,-2.1038306451612954,-2.507056451612897
2016,M,1401,1320,3,11,8,0.7647058823529411,75.91176470588235,65.52941176470588,10.382352941176464,0.6363636363636364,67.54545454545455,62.90909090909091,4.63636363636364,0.12834224598930477,5.745989304812824,8.366310160427801,2.6203208556149775
2016,M,1437,1234,2,7,5,0.8529411764705882,76.97058823529412,63.705882352941174,13.264705882352942,0.6774193548387096,78.09677419354838,68.70967741935483,9.387096774193552,0.17552182163187857,3.8776091081593904,-1.1261859582542684,-5.003795066413659
2016,M,1458,1462,7,2,-5,0.625,68.875,64.5625,4.3125,0.84375,81.34375,71.03125,10.3125,-0.21875,-6.0,-12.46875,-6.46875
2016,M,1242,1268,1,5,4,0.8787878787878788,80.3030303030303,67.60606060606061,12.696969696969688,0.75,75.53125,66.40625,9.125,0.12878787878787878,3.5719696969696884,4.771780303030297,1.199810606060609
2016,M,1328,1401,2,3,1,0.78125,80.40625,70.4375,9.96875,0.7647058823529411,75.91176470588235,65.52941176470588,10.382352941176464,0.016544117647058876,-0.4136029411764639,4.494485294117652,4.908088235294116
2016,M,1332,1181,1,4,3,0.8181818181818182,78.54545454545455,69.39393939393939,9.151515151515156,0.696969696969697,81.45454545454545,72.06060606060606,9.393939393939391,0.12121212121212122,-0.2424242424242351,-2.9090909090909065,-2.6666666666666714
2016,M,1437,1274,2,3,1,0.8529411764705882,76.97058823529412,63.705882352941174,13.264705882352942,0.78125,75.625,66.8125,8.8125,0.0716911764705882,4.452205882352942,1.345588235294116,-3.106617647058826
2016,M,1314,1231,1,5,4,0.8235294117647058,82.26470588235294,69.55882352941177,12.705882352941174,0.78125,82.28125,68.90625,13.375,0.04227941176470584,-0.669117647058826,-0.016544117647057988,0.652573529411768
2016,M,1323,1458,6,7,1,0.65625,75.71875,70.59375,5.125,0.625,68.875,64.5625,4.3125,0.03125,0.8125,6.84375,6.03125
2016,M,1393,1211,10,11,1,0.59375,70.21875,65.71875,4.5,0.78125,79.5,66.75,12.75,-0.1875,-8.25,-9.28125,-1.03125
