Season,Gender,TeamA,TeamB,SeedDiff,WinLossDiff,MarginDiff,PPGDiff,PtsAllowedDiff,Winner
2015,M,1277,1208,3,0.020220588235294157,4.314338235294109,3.538602941176464,-0.775735294117645,1
2015,M,1320,1461,7,0.19034090909090906,6.560606060606055,3.9261363636363598,-2.6344696969696955,1
2015,M,1328,1107,11,-0.0625,3.90625,6.4375,2.53125,1
2015,M,1332,1329,1,0.16060606060606064,0.3969696969696983,8.466666666666669,8.06969696969697,1
2015,M,1361,1385,1,0.11241446725317694,4.952101661779075,-8.999022482893452,-13.951124144672526,1
2015,M,1438,1125,13,0.22883064516129037,10.980846774193537,-8.430443548387103,-19.41129032258064,1
2015,M,1452,1138,7,0.0,0.375,-1.0625,-1.4375,1
2015,M,1455,1231,3,0.2649071358748778,6.745845552297162,-8.904203323558164,-15.650048875855326,1
2015,M,1458,1157,15,0.22210953346855977,9.937119675456394,1.3995943204868126,-8.537525354969581,1
2015,M,1112,1326,8,0.2147950089126559,4.399286987522281,0.6229946524064189,-3.776292335115862,1
2015,M,1246,1153,7,0.3125,13.847426470588232,12.536764705882348,-1.310661764705884,1
2015,M,1301,1437,-7,-0.3351158645276292,-10.412655971479502,-5.870766488413551,4.541889483065951,1
2015,M,1314,1116,1,-0.0789915966386554,1.6319327731092272,-0.11512605042017299,-1.7470588235294002,1
2015,M,1323,1139,3,0.1654411764705882,4.801470588235304,9.26102941176471,4.459558823529406,1
2015,M,1417,1412,3,0.06060606060606066,3.1515151515151416,3.9090909090909065,0.7575757575757649,1
2015,M,1428,1207,-1,0.06451612903225812,8.419354838709673,0.9677419354838719,-7.451612903225801,1
2015,M,1462,1209,8,-0.10110294117647056,-2.275735294117638,2.933823529411768,5.209558823529406,1
2015,M,1181,1361,7,0.12121212121212122,6.787878787878789,19.121212121212125,12.333333333333336,1
2015,M,1211,1234,5,0.28314393939393945,9.589962121212125,8.805871212121218,-0.7840909090909065,1
2015,M,1257,1320,1,-0.15909090909090906,-1.3731060606060552,3.8551136363636402,5.2282196969696955,1
2015,M,1277,1438,-5,-0.22977941176470584,-6.123161764705891,6.538602941176464,12.661764705882355,1
2015,M,1328,1173,8,-0.07007575757575757,1.8844696969696884,3.725378787878782,1.8409090909090935,1
2015,M,1452,1268,-1,-0.09943181818181823,0.8513257575757578,4.452651515151516,3.601325757575758,1
2015,M,1455,1242,-5,0.10626185958254275,6.27703984819734,-2.6252371916508537,-8.902277039848194,1
2015,M,1458,1332,7,0.18449197860962563,11.734402852049904,-3.117647058823536,-14.85204991087344,1
2015,M,1112,1462,4,0.2941176470588235,11.91176470588234,2.882352941176464,-9.029411764705877,1
2015,M,1246,1452,4,0.28125,13.847426470588232,0.9742647058823479,-12.873161764705884,1
2015,M,1323,1455,4,-0.018026565464895672,0.37001897533207995,10.24288425047439,9.87286527514231,1
2015,M,1458,1314,3,0.2260504201680672,6.2504201680672296,-6.031932773109247,-12.282352941176477,1
2015,M,1181,1428,4,0.13685239491691104,0.5464320625611023,8.928641251221904,8.382209188660802,1
2015,M,1211,1417,9,0.33333333333333337,13.151515151515156,6.212121212121218,-6.939393939393938,1
2015,M,1257,1301,4,0.14393939393939392,4.717803030303031,-1.175189393939391,-5.892992424242422,1
2015,M,1277,1328,-4,-0.011029411764705843,-0.7169117647058911,-0.0551470588235361,0.661764705882355,1
2015,M,1246,1323,2,0.1470588235294118,7.764705882352928,-3.911764705882362,-11.67647058823529,1
2015,M,1458,1112,1,0.0,-2.058823529411768,-4.558823529411768,-2.5,1
2015,M,1181,1211,1,-0.06060606060606066,-2.0909090909090935,2.393939393939391,4.484848484848484,1
2015,M,1277,1257,-3,-0.07352941176470584,-1.2169117647058911,2.663602941176464,3.880514705882355,1
2015,M,1181,1277,6,0.20231729055258463,6.559714795008922,8.723707664884145,2.163992869875223,1
2015,M,1458,1246,0,-0.08823529411764708,-5.176470588235297,-3.029411764705884,2.147058823529413,1
2015,M,1181,1458,0,-0.03297682709447414,-0.7344028520499037,8.723707664884145,9.458110516934049,1
2016,M,1195,1192,0,0.0033370411568409697,4.401557285873196,-1.25250278086763,-5.654060066740826,1
2016,M,1455,1435,0,0.14818548387096775,4.303427419354833,-3.6209677419354875,-7.92439516129032,1
2016,M,1221,1380,0,-0.18866080156402737,-6.204301075268816,-5.892473118279568,0.3118279569892479,1
2016,M,1276,1409,0,-0.008797653958944274,1.9198435972629397,0.4242424242424221,-1.4956011730205176,1
2016,M,1114,1345,-7,0.10626185958254275,-3.211574952561662,-7.735294117647058,-4.523719165085396,1
2016,M,1139,1403,-1,0.06451612903225801,6.8709677419354875,8.193548387096769,1.3225806451612812,1
2016,M,1163,1160,-1,0.049632352941176516,5.573529411764703,-2.025735294117652,-7.599264705882355,1
2016,M,1181,1423,9,-0.0696969696969697,3.027272727272731,3.3878787878787904,0.3606060606060595,1
2016,M,1211,1371,-5,0.02367424242424243,5.689393939393938,4.651515151515156,-1.0378787878787818,1
2016,M,1231,1151,7,-0.0625,5.6875,7.5,1.8125,1
2016,M,1235,1233,9,-0.03125,0.9375,2.25,1.3125,1
2016,M,1242,1122,15,0.3939393939393939,15.060606060606048,5.575757575757564,-9.484848484848484,1
2016,M,1246,1392,9,-0.03529411764705892,1.1450980392156822,4.209803921568621,3.064705882352939,1
2016,M,1274,1138,11,0.2054924242424242,8.145833333333329,-0.9810606060606091,-9.126893939393938,1
2016,M,1314,1195,15,0.27180527383367137,9.981744421906683,6.6784989858012125,-3.3032454361054704,1
2016,M,1344,1425,-1,0.06060606060606066,-1.8484848484848584,-6.878787878787875,-5.030303030303017,1
2016,M,1428,1201,11,0.03882575757575757,4.016098484848484,1.8598484848484844,-2.15625,1
2016,M,1438,1214,15,0.12121212121212122,9.79696969696969,-4.603030303030309,-14.399999999999999,1
2016,M,1455,1112,-5,-0.01564027370478982,1.4975562072336146,-8.083088954056706,-9.58064516129032,1
2016,M,1463,1124,-7,0.12152777777777779,4.275462962962962,-1.831018518518519,-6.106481481481481,1
2016,M,1218,1143,-9,0.13636363636363635,2.709090909090918,2.0121212121212153,-0.6969696969697026,1
2016,M,1234,1396,3,0.02116935483870963,8.168346774193552,9.440524193548384,1.2721774193548328,1
2016,M,1268,1355,7,-0.024193548387096753,2.092741935483872,-0.2752016129032313,-2.367943548387103,1
2016,M,1292,1277,-13,-0.14326375711574946,-12.285578747628072,-7.442125237191647,4.843453510436426,1
2016,M,1320,1400,-5,0.011363636363636354,1.3551136363636402,-3.7982954545454533,-5.1534090909090935,1
2016,M,1323,1276,5,0.019886363636363646,-1.117424242424235,1.294507575757578,2.411931818181813,1
2016,M,1328,1167,13,0.05711206896551724,1.4859913793103416,8.647629310344826,7.161637931034484,1
2016,M,1332,1221,15,0.393939393939394,13.484848484848499,13.212121212121218,-0.2727272727272805,1
2016,M,1372,1452,-11,0.05672268907563027,2.697478991596654,0.32983193277311784,-2.367647058823536,1
2016,M,1386,1153,1,0.10661764705882348,-2.636029411764696,4.400735294117652,7.036764705882348,1
2016,M,1393,1173,-3,-0.1875,-2.875,-2.96875,-0.09375,1
2016,M,1401,1453,11,0.12834224598930477,7.685383244206761,-7.30035650623887,-14.985739750445632,1
2016,M,1433,1333,-3,0.10588235294117654,8.47843137254901,5.205882352941174,-3.272549019607837,1
2016,M,1437,1421,13,0.20777988614800758,7.813092979127134,2.48671726755218,-5.326375711574954,1
2016,M,1458,1338,3,-0.020161290322580627,-2.7520161290322704,-6.899193548387103,-4.147177419354833,1
2016,M,1462,1451,13,0.10181451612903225,4.247983870967744,6.827620967741936,2.579637096774192,1
2016,M,1181,1463,8,-0.08080808080808077,-1.569023569023571,6.973063973063972,8.542087542087543,1
2016,M,1211,1428,-8,0.02367424242424243,5.265151515151516,3.0151515151515156,-2.25,1
2016,M,1231,1246,-1,0.016544117647058876,1.963235294117652,2.60477941176471,0.641544117647058,1
2016,M,1235,1114,8,-0.21471774193548387,-3.0604838709677438,11.84375,14.904233870967744,1
2016,M,1242,1163,8,0.17290552584670227,2.3734402852049854,6.8912655971479495,4.517825311942964,1
2016,M,1274,1455,8,0.03931451612903225,-4.897177419354833,2.4959677419354875,7.39314516129032,1
2016,M,1314,1344,8,0.12655971479500883,8.463458110516939,8.295008912655973,-0.16844919786096568,1
2016,M,1438,1139,8,0.11045943304007821,1.2776148582600158,-10.21700879765396,-11.494623655913976,1
2016,M,1268,1218,8,-0.08333333333333337,-1.6750000000000114,-1.60208333333334,0.0729166666666714,1
2016,M,1323,1372,8,-0.1651785714285714,-10.160714285714292,-3.816964285714292,6.34375,1
2016,M,1328,1433,8,0.07536764705882348,0.056985294117652074,3.200367647058826,3.143382352941174,1
2016,M,1332,1386,7,0.02406417112299475,1.4750445632798517,0.9572192513368947,-0.517825311942957,1
2016,M,1393,1292,5,-0.11592741935483875,0.40322580645160144,-2.1038306451612954,-2.507056451612897,1
2016,M,1401,1320,8,0.12834224598930477,5.745989304812824,8.366310160427801,2.6203208556149775,1
2016,M,1437,1234,5,0.17552182163187857,3.8776091081593904,-1.1261859582542684,-5.003795066413659,1
2016,M,1458,1462,-5,-0.21875,-6.0,-12.46875,-6.46875,1
2016,M,1242,1268,4,0.12878787878787878,3.5719696969696884,4.771780303030297,1.199810606060609,1
2016,M,1328,1401,1,0.016544117647058876,-0.4136029411764639,4.494485294117652,4.908088235294116,1
2016,M,1332,1181,3,0.12121212121212122,-0.2424242424242351,-2.9090909090909065,-2.6666666666666714,1
2016,M,1437,1274,1,0.0716911764705882,4.452205882352942,1.345588235294116,-3.106617647058826,1
2016,M,1314,1231,4,0.04227941176470584,-0.669117647058826,-0.016544117647057988,0.652573529411768,1
2016,M,1323,1458,1,0.03125,0.8125,6.84375,6.03125,1
2016,M,1393,1211,1,-0.1875,-8.25,-9.28125,-1.03125,1
2016,M,1438,1235,3,0.13162878787878785,3.8219696969696955,-11.48011363636364,-15.302083333333336,1
2016,M,1328,1332,-1,-0.03693181818181823,0.8172348484848442,1.8607954545454533,1.043560606060609,1
2016,M,1437,1242,-1,-0.025846702317290582,0.5677361853832537,-3.3324420677361815,-3.900178253119435,1
2016,M,1314,1323,5,0.16727941176470584,7.580882352941174,6.545955882352942,-1.034926470588232,1
2016,M,1393,1438,-9,-0.19412878787878785,-6.1969696969696955,-0.14488636363635976,6.052083333333336,1
2016,M,1314,1393,9,0.22977941176470584,8.205882352941174,12.045955882352942,3.840073529411768,1
2016,M,1437,1328,0,0.0716911764705882,3.295955882352942,-3.435661764705884,-6.731617647058826,1
2016,M,1437,1314,-1,0.02941176470588236,0.558823529411768,-5.294117647058826,-5.852941176470594,1
2017,M,1243,1448,0,0.012310606060606077,0.03787878787879606,-10.928977272727266,-10.966856060606062,1
2017,M,1291,1309,0,-0.048319327731092376,-1.5861344537815114,-2.42647058823529,-0.8403361344537785,1
2017,M,1413,1300,0,-0.10833333333333328,-8.93333333333333,-3.9583333333333286,4.975000000000001,1
2017,M,1425,1344,0,0.10227272727272729,1.8901515151515156,8.446969696969703,6.556818181818187,1
2017,M,1112,1315,13,0.20378151260504196,6.430672268907571,-2.4138655462184886,-8.84453781512606,1
2017,M,1139,1457,9,-0.058064516129032295,-0.19677419354837866,-3.00967741935483,-2.8129032258064512,1
2017,M,1196,1190,9,-0.03125,1.53125,-1.3125,-2.84375,1
2017,M,1199,1195,11,-0.00909090909090915,5.11515151515151,6.021212121212116,0.9060606060606062,1
2017,M,1211,1355,15,0.4696969696969697,24.48674242424243,7.482007575757578,-17.00473484848485,1
2017,M,1235,1305,7,-0.12655971479500883,-0.15062388591800868,0.9081996434937594,1.058823529411768,1
2017,M,1292,1278,-7,0.1515151515151515,4.727272727272741,-1.0606060606060481,-5.787878787878789,1
2017,M,1321,1435,1,0.11764705882352944,2.911764705882348,-0.17647058823528994,-3.088235294117638,1
2017,M,1323,1343,7,-0.05042016806722682,0.008403361344541338,7.178571428571431,7.170168067226889,1
2017,M,1345,1436,9,-0.06723484848484851,2.4232954545454604,6.731060606060609,4.307765151515149,1
2017,M,1388,1433,3,0.11029411764705888,7.235294117647058,-2.67647058823529,-9.911764705882348,1
2017,M,1437,1291,15,0.3529411764705882,15.147058823529406,9.35294117647058,-5.794117647058826,1
2017,M,1438,1423,7,-0.15625,1.9375,-16.53125,-18.46875,1
2017,M,1452,1137,9,0.0,6.852941176470594,5.82352941176471,-1.029411764705884,1
2017,M,1458,1439,1,0.047794117647058876,5.685661764705877,-7.308823529411768,-12.994485294117645,1
2017,M,1462,1268,-5,-0.12428842504743831,-1.735294117647058,1.069259962049344,2.804554079696402,1
2017,M,1116,1371,1,0.07904411764705888,2.669117647058826,6.481617647058826,3.8125,1
2017,M,1124,1308,11,-0.05913978494623662,-0.786021505376354,-5.820430107526889,-5.034408602150535,1
2017,M,1153,1243,5,0.24688057040998213,8.859180035650617,2.7433155080213822,-6.115864527629235,1
2017,M,1181,1407,13,0.18319327731092439,7.210924369747914,4.9218487394958,-2.289075630252114,1
2017,M,1242,1413,15,0.25,9.84375,13.34375,3.5,1
2017,M,1246,1297,13,0.1654411764705882,11.32169117647058,11.066176470588232,-0.2555147058823479,1
2017,M,1257,1240,13,0.1875,10.8125,8.5,-2.3125,1
2017,M,1276,1329,3,0.0728110599078341,2.031336405529956,-10.232258064516131,-12.263594470046087,1
2017,M,1277,1274,-1,-0.0804924242424242,-2.323863636363626,2.3522727272727337,4.67613636363636,1
2017,M,1314,1411,15,0.11140819964349369,10.836007130124784,9.950980392156865,-0.8850267379679195,1
2017,M,1332,1233,11,0.2014260249554367,9.18538324420679,-1.8039215686274446,-10.989304812834234,1
2017,M,1348,1166,-5,0.0,-0.45454545454545325,-8.181818181818187,-7.727272727272734,1
2017,M,1376,1266,3,0.06451612903225801,-0.5806451612903203,-11.032258064516128,-10.451612903225808,1
2017,M,1417,1245,11,0.26114081996434935,11.942067736185393,14.451871657754012,2.5098039215686185,1
2017,M,1425,1374,-5,-0.15508021390374327,-9.190730837789665,4.1675579322638185,13.358288770053484,1
2017,M,1455,1173,-3,0.11212121212121207,10.103030303030295,5.942424242424238,-4.160606060606057,1
2017,M,1112,1388,5,0.007352941176470562,-4.67647058823529,4.264705882352942,8.941176470588232,1
2017,M,1139,1292,8,-0.13685239491691104,-3.005865102639298,2.078201368523949,5.084066471163247,1
2017,M,1196,1438,1,0.0625,0.75,11.6875,10.9375,1
2017,M,1211,1321,7,0.29322638146167557,17.394830659536545,13.487522281639926,-3.9073083778966193,1
2017,M,1345,1235,1,0.08428030303030298,4.089962121212125,-0.7537878787878753,-4.84375,1
2017,M,1452,1323,1,0.02941176470588225,6.85294117647058,3.970588235294116,-2.882352941176464,1
2017,M,1458,1437,-7,-0.17647058823529405,-4.352941176470587,-5.735294117647058,-1.382352941176471,1
2017,M,1462,1199,-8,-0.13992869875222813,-7.917112299465245,-7.836898395721917,0.08021390374332782,1
2017,M,1124,1425,8,0.04692082111436946,3.0654936461388047,-7.084066471163254,-10.149560117302059,1
2017,M,1242,1277,8,0.2992424242424242,6.980113636363626,10.991477272727266,4.01136363636364,1
2017,M,1246,1455,8,-0.025846702317290582,-4.950089126559718,4.032085561497325,8.982174688057043,1
2017,M,1276,1257,-5,-0.06428571428571428,-2.4303571428571473,-2.731250000000003,-0.3008928571428555,1
2017,M,1314,1116,7,0.05258467023172897,7.630124777183596,4.539215686274503,-3.0909090909090935,1
2017,M,1332,1348,8,0.12121212121212122,4.818181818181827,5.303030303030312,0.4848484848484844,1
2017,M,1376,1181,-5,-0.09400921658986183,-3.8930875576036925,-9.173271889400922,-5.28018433179723,1
2017,M,1417,1153,3,0.025846702317290582,1.3832442067736181,15.893048128342244,14.509803921568626,1
2017,M,1211,1452,3,0.2049910873440286,7.777183600713023,2.605169340463462,-5.172014260249561,1
2017,M,1242,1345,3,0.09375,-2.625,2.59375,5.21875,1
2017,M,1332,1276,4,0.1627705627705628,4.045887445887459,3.8666666666666742,-0.17922077922078472,1
2017,M,1462,1112,-9,-0.2647058823529411,-7.558823529411768,-1.647058823529406,5.911764705882362,1
2017,M,1196,1458,4,0.014705882352941124,1.189338235294123,6.340073529411768,5.150735294117645,1
2017,M,1246,1417,1,-0.025846702317290582,-0.6773618538324513,-4.422459893048128,-3.7450980392156765,1
2017,M,1314,1139,3,0.045943304007820096,5.521016617790806,8.043010752688161,2.521994134897355,1
2017,M,1376,1124,-4,-0.09677419354838712,-1.6451612903225765,-0.12903225806451246,1.516129032258064,1
2017,M,1211,1462,10,0.3520499108734403,20.159536541889487,9.958110516934042,-10.201426024955445,1
2017,M,1332,1242,-2,-0.02651515151515149,2.9592803030303116,-4.052083333333329,-7.01136363636364,1
2017,M,1314,1246,1,-0.06506238859180036,-0.9286987522281578,-1.6078431372549034,-0.6791443850267456,1
2017,M,1376,1196,-3,-0.07258064516129037,-4.783266129032256,-6.797379032258064,-2.014112903225808,1
2017,M,1211,1376,6,0.2922776148582601,16.488758553274685,13.091886608015642,-3.3968719452590435,1
2017,M,1314,1332,2,-0.06060606060606066,0.12121212121211045,5.666666666666657,5.545454545454547,1
2017,M,1314,1211,0,-0.18181818181818188,-10.000000000000007,-0.24242424242424931,9.757575757575758,1
2018,M,1347,1254,0,0.10984848484848486,2.1837121212121104,-9.759469696969703,-11.943181818181813,1
2018,M,1382,1417,0,0.125,1.3125,-4.0,-5.3125,1
2018,M,1393,1113,0,-0.03910068426197455,-5.193548387096769,-15.970674486803517,-10.777126099706749,1
2018,M,1411,1300,0,-0.07495256166982922,-1.765654648956371,7.259962049335854,9.025616698292225,1
2018,M,1104,1439,-1,-0.09742647058823528,-5.586397058823522,-7.365808823529406,-1.779411764705884,1
2018,M,1138,1112,-9,-0.036541889483065915,-1.524064171122987,3.8146167557932387,5.338680926916226,1
2018,M,1181,1233,13,0.18181818181818177,11.393939393939405,4.848484848484858,-6.545454545454547,1
2018,M,1196,1382,5,-0.15625,-0.28125,-1.84375,-1.5625,1
2018,M,1211,1422,9,0.10815939278937381,8.57590132827324,12.370967741935488,3.795066413662248,1
2018,M,1222,1361,5,0.11045943304007821,3.869990224828939,0.35972629521016586,-3.510263929618773,1
2018,M,1242,1335,15,0.052182163187855735,4.462049335863384,5.790322580645167,1.3282732447817835,1
2018,M,1246,1172,7,0.049632352941176516,-2.433823529411768,0.297794117647058,2.731617647058826,1
2018,M,1260,1274,-5,0.13407258064516125,3.5272177419354875,-2.4737903225806406,-6.001008064516128,1
2018,M,1276,1285,11,0.01992409867172673,0.859582542694497,-4.41745730550285,-5.277039848197347,1
2018,M,1326,1355,7,-0.050000000000000044,1.39166666666668,-7.55416666666666,-8.94583333333334,1
2018,M,1348,1328,3,0.20060483870967738,4.765120967741936,-8.97379032258064,-13.738911290322577,1
2018,M,1371,1301,1,0.0,-1.0625,-2.21875,-1.15625,1
2018,M,1397,1460,11,0.03882575757575757,2.6619318181818272,2.899621212121218,0.23768939393939092,1
2018,M,1403,1372,11,-0.07272727272727275,0.778787878787881,-2.924242424242422,-3.703030303030303,1
2018,M,1437,1347,15,0.25735294117647056,14.113970588235304,20.121323529411768,6.007352941176464,1
2018,M,1120,1158,9,0.007056451612903247,4.6431451612903345,8.181451612903231,3.538306451612897,1
2018,M,1139,1116,-3,-0.07040998217468808,0.7745098039215748,-1.9670231729055274,-2.741532976827102,1
2018,M,1153,1209,13,0.19485294117647056,10.667279411764703,0.06433823529411598,-10.602941176470587,1
2018,M,1155,1308,7,-0.11458333333333337,-3.39791666666666,-2.3187499999999943,1.0791666666666657,1
2018,M,1199,1281,-1,0.032258064516129004,2.0967741935483986,8.290322580645167,6.193548387096769,1
2018,M,1243,1166,-1,0.021505376344086002,-4.353861192570875,-11.604105571847512,-7.250244379276637,1
2018,M,1267,1455,-9,-0.08428030303030298,-7.141098484848484,0.6060606060606091,7.7471590909090935,1
2018,M,1277,1137,11,0.1434937611408199,7.887700534759375,-0.17736185383243708,-8.065062388591812,1
2018,M,1305,1400,3,0.21836007130124768,6.690730837789673,11.360962566844918,4.670231729055246,1
2018,M,1314,1252,13,0.024630541871921152,6.477832512315274,1.1093596059113366,-5.368472906403937,1
2018,M,1345,1168,13,0.20283975659229203,14.5,8.491886409736296,-6.008113590263704,1
2018,M,1393,1395,-5,-0.05018939393939392,-4.0625,-15.454545454545453,-11.392045454545453,1
2018,M,1401,1344,3,0.007352941176470562,4.158088235294116,1.294117647058826,-2.86397058823529,1
2018,M,1420,1438,-15,-0.2619745845552298,-12.635386119257092,4.938416422287389,17.57380254154448,1
2018,M,1452,1293,7,-0.1217038539553752,-0.7271805273833678,2.238336713995949,2.9655172413793167,1
2018,M,1462,1411,15,0.4073083778966132,11.876114081996434,6.62566844919786,-5.250445632798574,1
2018,M,1181,1348,5,0.006628787878787845,6.8096590909090935,8.509469696969703,1.699810606060609,1
2018,M,1211,1326,1,0.13235294117647056,8.257352941176464,8.6875,0.4301470588235361,1
2018,M,1242,1371,7,0.13786764705882348,4.871323529411768,2.5,-2.371323529411768,1
2018,M,1246,1138,8,-0.05169340463458105,-1.740641711229955,-7.961675579322645,-6.2210338680926895,1
2018,M,1260,1397,-8,0.08617424242424243,1.8380681818181728,-2.524621212121218,-4.362689393939391,1
2018,M,1276,1222,3,0.0062388591800356386,-2.3975044563279937,-3.777183600713016,-1.3796791443850225,1
2018,M,1403,1196,3,0.10227272727272729,3.9204545454545467,-0.8200757575757507,-4.740530303030297,1
2018,M,1437,1104,8,0.32352941176470584,13.794117647058826,14.705882352941174,0.9117647058823479,1
2018,M,1155,1120,-1,-0.0625,-2.59375,-10.09375,-7.5,1
2018,M,1199,1462,-8,-0.20332355816226788,-2.4975562072336146,-2.498533724340163,-0.0009775171065484756,1
2018,M,1243,1420,7,-0.010752688172043001,2.9687194525904204,-0.12023460410557618,-3.0889540566959965,1
2018,M,1305,1153,-5,-0.08823529411764708,-7.117647058823515,8.617647058823536,15.73529411764705,1
2018,M,1345,1139,8,0.21746880570409977,9.166666666666657,2.0258467023172813,-7.140819964349376,1
2018,M,1393,1277,-8,-0.2727272727272727,-13.181818181818187,-13.424242424242422,-0.2424242424242351,1
2018,M,1401,1314,-5,-0.0892857142857143,-3.669642857142861,-6.971428571428575,-3.301785714285714,1
2018,M,1452,1267,8,0.0089126559714795,6.1024955436720205,-3.988413547237073,-10.090909090909093,1
2018,M,1199,1211,-5,-0.23719165085388993,-10.092030360531297,-2.725806451612897,7.3662239089184,1
2018,M,1243,1246,-4,-0.03921568627450989,-1.9563279857397475,-4.371657754010698,-2.4153297682709507,1
2018,M,1260,1305,-4,0.049632352941176516,-0.5496323529411882,-11.400735294117652,-10.851102941176464,1
2018,M,1276,1401,4,0.16911764705882348,4.930147058823522,-1.352941176470594,-6.283088235294116,1
2018,M,1181,1393,9,0.18181818181818177,12.090909090909093,17.151515151515156,5.060606060606062,1
2018,M,1242,1155,4,0.07536764705882348,3.090073529411768,8.21875,5.128676470588232,1
2018,M,1403,1345,-1,-0.09625668449197855,-4.954545454545453,-5.904634581105157,-0.9500891265597033,1
2018,M,1437,1452,4,0.17647058823529405,5.558823529411768,7.441176470588232,1.882352941176464,1
2018,M,1260,1243,-2,0.17708333333333337,5.171401515151516,-0.6761363636363598,-5.847537878787875,1
2018,M,1276,1199,6,0.14895635673624286,2.8273244781783546,-8.127134724857697,-10.954459203036052,1
2018,M,1242,1181,1,0.0062388591800356386,-4.532085561497325,-3.1969696969697026,1.3351158645276229,1
2018,M,1437,1403,2,0.15508021390374327,5.631016042780757,11.816399286987519,6.185383244206761,1
2018,M,1276,1260,8,-0.049632352941176516,0.4613970588235219,1.959558823529406,1.498161764705884,1
2018,M,1437,1242,0,0.08823529411764708,5.617647058823536,5.558823529411768,-0.05882352941176805,1
2018,M,1437,1276,2,0.08823529411764708,6.058823529411782,13.411764705882362,7.35294117647058,1
2019,M,1125,1396,0,0.11458333333333337,8.512499999999989,12.02291666666666,3.5104166666666714,1
2019,M,1192,1341,0,-0.055718475073313734,0.13685239491691448,-0.10654936461388331,-0.2434017595307978,1
2019,M,1113,1385,0,0.051136363636363646,2.0227272727272663,0.2973484848484844,-1.7253787878787818,1
2019,M,1295,1300,0,0.016129032258064502,-1.2849462365591364,4.590322580645164,5.875268817204301,1
2019,M,1120,1308,7,-0.13970588235294112,-2.549632352941188,1.226102941176464,3.775735294117652,1
2019,M,1124,1393,-1,-0.012310606060606077,0.43844696969696884,1.9289772727272663,1.4905303030302974,1
2019,M,1196,1305,-3,-0.31996434937611407,-9.382352941176471,-12.40196078431373,-3.0196078431372584,1
2019,M,1199,1436,9,-0.018382352941176516,-1.7683823529411882,2.505514705882348,4.273897058823536,1
2019,M,1211,1192,15,0.32844574780058644,21.529814271749757,14.106549364613883,-7.423264907135874,1
2019,M,1242,1318,9,0.03832442067736186,-0.5240641711230154,-0.7085561497326296,-0.1844919786096142,1
2019,M,1246,1101,13,0.025078369905956133,4.475444096133771,5.003134796238257,0.5276907001044862,1
2019,M,1261,1463,11,0.0625,1.1651785714285694,0.4821428571428612,-0.6830357142857082,1
